T|TVIRT|201708|ABEO|13|24|2|10000|10000|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|ABEO|14|21|17|2870|2870|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|ABEO|14|22|12|14025|14025|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|ABEO|14|23|24|61674|61674|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|ABEO|14|24|3|15000|15000|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|ABEO|15|23|1|2500|2500|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|ABEO|15|24|3|15000|15000|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|ABEV|12|21|864|113001|68376|44625|0|44625|0|0|0|0|0.0102|0.0100|845|0.0010|0.0|43780|0.0|0|0.0000|0.0
T|TVIRT|201708|ABEV|12|22|98|80781|61481|19300|0|19300|0|0|0|0|0.0043|0.0099|1100|0.0010|0.0|18200|0.0|0|0.0000|0.0
T|TVIRT|201708|ABEV|12|23|26|68101|56901|11200|0|11200|0|0|0|0|0.0100|0.0100|0|0.0000|0.0|11200|0.0|0|0.0000|0.0
T|TVIRT|201708|ABEV|12|24|15|97023|73100|23923|0|23923|0|0|0|0|0.0296|0.0100|0|0.0000|0.0|23923|0.0|0|0.0000|0.0
T|TVIRT|201708|ABEV|14|21|135|19800|14100|5700|0|5700|0|0|0|0|0.0005|||||||||
T|TVIRT|201708|ABEV|14|22|18|14537|9637|4900|0|4900|0|0|0|0|0.0002|||||||||
T|TVIRT|201708|ABEV|14|23|6|12000|12000|0|0|0|0|0|0|0|0.0000|||||||||
T|TVIRT|201708|ABEV|14|24|2|10100|5000|5100|0|5100|0|0|0|0|0.0100|||||||||
